year,quarter,state,district,registeredusers,appopens
2023,Q2,Madhya Pradesh,Tikamgarh,213514,35225740
2023,Q2,Madhya Pradesh,Seoni,344864,84759817
2023,Q2,Madhya Pradesh,Harda,168686,35419049
2023,Q2,Madhya Pradesh,Burhanpur,195346,32515070
2023,Q2,Madhya Pradesh,Damoh,255940,50430375
2023,Q2,Madhya Pradesh,Bhopal,2179557,44019208
2023,Q2,Madhya Pradesh,Jhabua,169870,46313281
2023,Q2,Madhya Pradesh,Dhar,710181,111729816
2023,Q2,Madhya Pradesh,Guna,443002,67027382
2023,Q2,Madhya Pradesh,East Nimar,340076,74236041
2023,Q2,Madhya Pradesh,Chhindwara,670155,90179200
2023,Q2,Madhya Pradesh,Umaria,131892,29365794
2023,Q2,Madhya Pradesh,Mandla,212201,49178899
2023,Q2,Madhya Pradesh,Indore,2883610,57765917
2023,Q2,Madhya Pradesh,Shahdol,279795,50821975
2023,Q2,Madhya Pradesh,Ratlam,530037,51291197
2023,Q2,Madhya Pradesh,Panna,171675,51268795
2023,Q2,Madhya Pradesh,Chhatarpur,438017,76713826
2023,Q4,Madhya Pradesh,Morena,543336,40618821
2023,Q4,Madhya Pradesh,Alirajpur,85929,12626679
2023,Q4,Madhya Pradesh,Sehore,596143,37410856
2023,Q4,Madhya Pradesh,Rajgarh,518314,46673782
2023,Q4,Madhya Pradesh,Khargone,521374,43994973
2023,Q4,Madhya Pradesh,Satna,673980,40728338
2023,Q4,Madhya Pradesh,Narsinghpur,389157,22289176
2023,Q4,Madhya Pradesh,Jabalpur,1147811,68109854
2023,Q4,Madhya Pradesh,Hoshangabad,504071,30024107
2023,Q4,Madhya Pradesh,Vidisha,511681,31529654
2023,Q4,Madhya Pradesh,Balaghat,512986,36349518
2023,Q4,Madhya Pradesh,Singrauli,410819,25408732
2023,Q4,Madhya Pradesh,Betul,520308,29802887
2023,Q4,Madhya Pradesh,Sidhi,257759,20282329
2023,Q4,Madhya Pradesh,Datia,197712,14758887
2023,Q4,Madhya Pradesh,Dewas,654709,46583650
2023,Q4,Madhya Pradesh,Sheopur,139890,16291190
2023,Q4,Madhya Pradesh,Neemuch,333109,21040163
2023,Q4,Madhya Pradesh,Raisen,502727,29757904
2023,Q4,Madhya Pradesh,Mandsaur,525255,30993847
2023,Q4,Madhya Pradesh,Barwani,254221,36176529
2023,Q4,Madhya Pradesh,Katni,359525,25136982
2023,Q4,Madhya Pradesh,Dindori,123961,14392437
2023,Q4,Madhya Pradesh,Shivpuri,420483,38643834
2023,Q4,Madhya Pradesh,Gwalior,1257720,54536254
2023,Q4,Madhya Pradesh,Anuppur,207221,12490013
2023,Q4,Madhya Pradesh,Agar Malwa,176563,14939481
2023,Q4,Madhya Pradesh,Ashoknagar,205278,16731897
2023,Q4,Madhya Pradesh,Sagar,790240,42789122
2023,Q4,Madhya Pradesh,Niwari,90874,8401658
2023,Q4,Madhya Pradesh,Rewa,734299,39576494
2023,Q4,Madhya Pradesh,Shajapur,353743,23128428
2023,Q4,Madhya Pradesh,Ujjain,938748,55530828
2023,Q4,Madhya Pradesh,Bhind,456163,28972717
2023,Q4,Madhya Pradesh,Tikamgarh,232431,19400916
2023,Q4,Madhya Pradesh,Seoni,374127,26703569
2023,Q4,Madhya Pradesh,Harda,182890,16770231
2023,Q4,Madhya Pradesh,Burhanpur,211544,26534467
2023,Q4,Madhya Pradesh,Damoh,277377,21271145
2023,Q4,Madhya Pradesh,Bhopal,2344171,109301690
2023,Q4,Madhya Pradesh,Jhabua,184351,21594347
2023,Q4,Madhya Pradesh,Dhar,768839,65542097
2023,Q4,Madhya Pradesh,Guna,481267,27525910
2023,Q4,Madhya Pradesh,East Nimar,368834,35101906
2023,Q4,Madhya Pradesh,Chhindwara,724870,46835119
2023,Q4,Madhya Pradesh,Umaria,143098,22651609
2023,Q4,Madhya Pradesh,Mandla,230423,16940780
2023,Q4,Madhya Pradesh,Indore,3098089,159225217
2023,Q4,Madhya Pradesh,Shahdol,302201,18269817
2023,Q4,Madhya Pradesh,Ratlam,573994,41647737
2023,Q4,Madhya Pradesh,Panna,187097,15487641
2023,Q4,Madhya Pradesh,Chhatarpur,476360,33022541
2023,Q3,Madhya Pradesh,Morena,523618,55772952
2023,Q3,Madhya Pradesh,Alirajpur,82755,61635791
2023,Q3,Madhya Pradesh,Sehore,574004,68574381
2023,Q3,Madhya Pradesh,Rajgarh,498342,85082042
2023,Q3,Madhya Pradesh,Khargone,502250,120767554
2023,Q3,Madhya Pradesh,Satna,649398,64078134
2023,Q3,Madhya Pradesh,Narsinghpur,374949,33398789
2023,Q3,Madhya Pradesh,Jabalpur,1108465,53599643
2023,Q3,Madhya Pradesh,Hoshangabad,485827,54558428
2023,Q3,Madhya Pradesh,Vidisha,491997,84360270
2023,Q3,Madhya Pradesh,Balaghat,494116,63375517
2023,Q3,Madhya Pradesh,Singrauli,395859,69276857
2023,Q3,Madhya Pradesh,Betul,501106,119087448
2023,Q3,Madhya Pradesh,Sidhi,248343,52621312
2023,Q3,Madhya Pradesh,Datia,190350,32372149
2023,Q3,Madhya Pradesh,Dewas,631092,81569960
2023,Q3,Madhya Pradesh,Sheopur,134878,57224402
2023,Q3,Madhya Pradesh,Neemuch,321168,44607023
2023,Q3,Madhya Pradesh,Raisen,483639,90411025
2023,Q3,Madhya Pradesh,Mandsaur,506057,62392434
2023,Q3,Madhya Pradesh,Barwani,244670,111366342
2023,Q3,Madhya Pradesh,Katni,346211,53941547
2023,Q3,Madhya Pradesh,Dindori,119625,53110352
2023,Q3,Madhya Pradesh,Shivpuri,404501,110216384
2023,Q3,Madhya Pradesh,Gwalior,1215484,55087340
2023,Q3,Madhya Pradesh,Anuppur,199852,35927203
2023,Q3,Madhya Pradesh,Agar Malwa,169779,40303565
2023,Q3,Madhya Pradesh,Ashoknagar,197767,50693463
2023,Q3,Madhya Pradesh,Sagar,761623,93899808
2023,Q3,Madhya Pradesh,Niwari,87496,21802340
2023,Q3,Madhya Pradesh,Rewa,708385,60349952
2023,Q3,Madhya Pradesh,Shajapur,340357,35532200
2023,Q3,Madhya Pradesh,Ujjain,905474,72105748
2023,Q3,Madhya Pradesh,Bhind,439197,44531245
2023,Q3,Madhya Pradesh,Tikamgarh,223613,42345853
2023,Q3,Madhya Pradesh,Seoni,360143,103764316
2023,Q3,Madhya Pradesh,Harda,175942,36579857
2023,Q3,Madhya Pradesh,Burhanpur,203868,67368570
2023,Q3,Madhya Pradesh,Damoh,267332,62535379
2023,Q3,Madhya Pradesh,Bhopal,2265685,41064649
2023,Q3,Madhya Pradesh,Jhabua,177684,77169061
2023,Q3,Madhya Pradesh,Dhar,740878,149886193
2023,Q3,Madhya Pradesh,Guna,462884,94517762
2023,Q3,Madhya Pradesh,East Nimar,355175,87245982
2023,Q3,Madhya Pradesh,Chhindwara,698604,114853112
2023,Q3,Madhya Pradesh,Umaria,137969,33237721
2023,Q3,Madhya Pradesh,Mandla,221870,56922238
2023,Q3,Madhya Pradesh,Indore,2996261,57609040
2023,Q3,Madhya Pradesh,Shahdol,291626,65075439
2023,Q3,Madhya Pradesh,Ratlam,553133,67144841
2023,Q3,Madhya Pradesh,Panna,179723,52413560
2023,Q3,Madhya Pradesh,Chhatarpur,458009,91796995
2019,Q3,Madhya Pradesh,Morena,148083,2558044
2019,Q3,Madhya Pradesh,Alirajpur,18270,257443
2019,Q3,Madhya Pradesh,Sehore,187387,6080342
2019,Q3,Madhya Pradesh,Rajgarh,136848,3338233
2019,Q3,Madhya Pradesh,Khargone,141346,2690866
2019,Q3,Madhya Pradesh,Satna,203019,3664411
2019,Q3,Madhya Pradesh,Narsinghpur,120875,2274938
2019,Q3,Madhya Pradesh,Jabalpur,380209,7606084
2019,Q3,Madhya Pradesh,Hoshangabad,155059,2757837
2019,Q3,Madhya Pradesh,Vidisha,144856,3295731
2019,Q3,Madhya Pradesh,Balaghat,140473,2940988
2019,Q3,Madhya Pradesh,Singrauli,128398,3202868
2019,Q3,Madhya Pradesh,Betul,154313,2992371
2019,Q3,Madhya Pradesh,Sidhi,70641,1355033
2019,Q3,Madhya Pradesh,Datia,57230,935190
2019,Q3,Madhya Pradesh,Dewas,198483,5008074
2019,Q3,Madhya Pradesh,Sheopur,35602,615351
2019,Q3,Madhya Pradesh,Neemuch,93754,1784172
2019,Q3,Madhya Pradesh,Raisen,146998,3523241
2019,Q3,Madhya Pradesh,Mandsaur,144312,2768886
2019,Q3,Madhya Pradesh,Barwani,62370,1003282
2019,Q3,Madhya Pradesh,Katni,103909,1770759
2019,Q3,Madhya Pradesh,Dindori,29957,660281
2019,Q3,Madhya Pradesh,Shivpuri,99753,1753937
2019,Q3,Madhya Pradesh,Gwalior,417846,8875564
2019,Q3,Madhya Pradesh,Anuppur,62143,1313916
2019,Q3,Madhya Pradesh,Agar Malwa,43676,1029333
2019,Q3,Madhya Pradesh,Ashoknagar,55130,940189
2019,Q3,Madhya Pradesh,Sagar,243729,4741797
2019,Q3,Madhya Pradesh,Niwari,24850,431904
2019,Q3,Madhya Pradesh,Rewa,232367,4200296
2019,Q3,Madhya Pradesh,Shajapur,98393,2337301
2019,Q3,Madhya Pradesh,Ujjain,280589,6334170
2019,Q3,Madhya Pradesh,Bhind,123531,2077370
2019,Q3,Madhya Pradesh,Tikamgarh,58461,1053442
2019,Q3,Madhya Pradesh,Seoni,105476,2091333
2019,Q3,Madhya Pradesh,Harda,54924,903997
2019,Q3,Madhya Pradesh,Burhanpur,54323,843768
2019,Q3,Madhya Pradesh,Damoh,78642,1332506
2019,Q3,Madhya Pradesh,Bhopal,846170,34013069
2019,Q3,Madhya Pradesh,Jhabua,39668,646506
2019,Q3,Madhya Pradesh,Dhar,214712,4674725
2019,Q3,Madhya Pradesh,Guna,129027,2417458
2019,Q3,Madhya Pradesh,East Nimar,98963,1908947
2019,Q3,Madhya Pradesh,Chhindwara,214945,4290764
2019,Q3,Madhya Pradesh,Umaria,40677,837857
2019,Q3,Madhya Pradesh,Mandla,59617,1003980
2019,Q3,Madhya Pradesh,Indore,1071598,30899773
2019,Q3,Madhya Pradesh,Shahdol,89794,1918937
2019,Q3,Madhya Pradesh,Ratlam,163826,3484646
2019,Q3,Madhya Pradesh,Panna,49989,873018
2019,Q3,Madhya Pradesh,Chhatarpur,125453,2038452
2019,Q1,Madhya Pradesh,Morena,113900,0
2019,Q1,Madhya Pradesh,Alirajpur,13122,0
2019,Q1,Madhya Pradesh,Sehore,149925,0
2019,Q1,Madhya Pradesh,Rajgarh,106743,0
2019,Q1,Madhya Pradesh,Khargone,109408,0
2019,Q1,Madhya Pradesh,Satna,160954,0
2019,Q1,Madhya Pradesh,Narsinghpur,95833,0
2019,Q1,Madhya Pradesh,Jabalpur,295042,0
2019,Q1,Madhya Pradesh,Hoshangabad,123858,0
2019,Q1,Madhya Pradesh,Vidisha,112602,0
2019,Q1,Madhya Pradesh,Balaghat,108073,0
2019,Q1,Madhya Pradesh,Singrauli,107427,0
2019,Q1,Madhya Pradesh,Betul,122961,0
2019,Q1,Madhya Pradesh,Sidhi,55922,0
2019,Q1,Madhya Pradesh,Datia,46221,0
2019,Q1,Madhya Pradesh,Dewas,155786,0
2019,Q1,Madhya Pradesh,Sheopur,27456,0
2019,Q1,Madhya Pradesh,Neemuch,72918,0
2019,Q1,Madhya Pradesh,Raisen,117214,0
2019,Q1,Madhya Pradesh,Mandsaur,112086,0
2019,Q1,Madhya Pradesh,Barwani,46138,0
2019,Q1,Madhya Pradesh,Katni,79580,0
2019,Q1,Madhya Pradesh,Dindori,22197,0
2019,Q1,Madhya Pradesh,Shivpuri,73259,0
2019,Q1,Madhya Pradesh,Gwalior,331504,0
2019,Q1,Madhya Pradesh,Anuppur,49988,0
2019,Q1,Madhya Pradesh,Agar Malwa,33425,0
2019,Q1,Madhya Pradesh,Ashoknagar,44386,0
2019,Q1,Madhya Pradesh,Sagar,194467,0
2019,Q1,Madhya Pradesh,Niwari,19076,0
2019,Q1,Madhya Pradesh,Rewa,188803,0
2019,Q1,Madhya Pradesh,Shajapur,76924,0
2019,Q1,Madhya Pradesh,Ujjain,214818,0
2019,Q1,Madhya Pradesh,Bhind,94313,0
2019,Q1,Madhya Pradesh,Tikamgarh,44716,0
2019,Q1,Madhya Pradesh,Seoni,82398,0
2019,Q1,Madhya Pradesh,Harda,43995,0
2019,Q1,Madhya Pradesh,Burhanpur,42152,0
2019,Q1,Madhya Pradesh,Damoh,62435,0
2019,Q1,Madhya Pradesh,Bhopal,670417,0
2019,Q1,Madhya Pradesh,Jhabua,29064,0
2019,Q1,Madhya Pradesh,Dhar,166663,0
2019,Q1,Madhya Pradesh,Guna,98816,0
2019,Q1,Madhya Pradesh,East Nimar,75806,0
2019,Q1,Madhya Pradesh,Chhindwara,168633,0
2019,Q1,Madhya Pradesh,Umaria,31962,0
2019,Q1,Madhya Pradesh,Mandla,44325,0
2019,Q1,Madhya Pradesh,Indore,844465,0
2019,Q1,Madhya Pradesh,Shahdol,71433,0
2019,Q1,Madhya Pradesh,Ratlam,127023,0
2019,Q1,Madhya Pradesh,Panna,38426,0
2019,Q1,Madhya Pradesh,Chhatarpur,95345,0
2019,Q4,Madhya Pradesh,Morena,167329,3159169
2019,Q4,Madhya Pradesh,Alirajpur,21450,346159
2019,Q4,Madhya Pradesh,Sehore,208256,7562268
2019,Q4,Madhya Pradesh,Rajgarh,154830,4313460
2019,Q4,Madhya Pradesh,Khargone,160372,3603726
2019,Q4,Madhya Pradesh,Satna,228680,4817447
2019,Q4,Madhya Pradesh,Narsinghpur,134332,2841784
2019,Q4,Madhya Pradesh,Jabalpur,422786,9017794
2019,Q4,Madhya Pradesh,Hoshangabad,172206,3514682
2019,Q4,Madhya Pradesh,Vidisha,165400,4073865
2019,Q4,Madhya Pradesh,Balaghat,159937,3834727
2019,Q4,Madhya Pradesh,Singrauli,142034,4135327
2019,Q4,Madhya Pradesh,Betul,173691,3951316
2019,Q4,Madhya Pradesh,Sidhi,80459,1795727
2019,Q4,Madhya Pradesh,Datia,64135,1183175
2019,Q4,Madhya Pradesh,Dewas,221533,6060885
2019,Q4,Madhya Pradesh,Sheopur,40736,796162
2019,Q4,Madhya Pradesh,Neemuch,105842,2304046
2019,Q4,Madhya Pradesh,Raisen,165108,4296565
2019,Q4,Madhya Pradesh,Mandsaur,164446,3663257
2019,Q4,Madhya Pradesh,Barwani,72187,1344420
2019,Q4,Madhya Pradesh,Katni,117834,2270464
2019,Q4,Madhya Pradesh,Dindori,34661,858945
2019,Q4,Madhya Pradesh,Shivpuri,117138,2219390
2019,Q4,Madhya Pradesh,Gwalior,461960,10738672
2019,Q4,Madhya Pradesh,Anuppur,69666,1725717
2019,Q4,Madhya Pradesh,Agar Malwa,49638,1299939
2019,Q4,Madhya Pradesh,Ashoknagar,61984,1197370
2019,Q4,Madhya Pradesh,Sagar,272650,5872759
2019,Q4,Madhya Pradesh,Niwari,27993,521308
2019,Q4,Madhya Pradesh,Rewa,260351,5452304
2019,Q4,Madhya Pradesh,Shajapur,111387,2954931
2019,Q4,Madhya Pradesh,Ujjain,314250,7706483
2019,Q4,Madhya Pradesh,Bhind,140487,2609386
2019,Q4,Madhya Pradesh,Tikamgarh,67015,1322633
2019,Q4,Madhya Pradesh,Seoni,119177,2659804
2019,Q4,Madhya Pradesh,Harda,61192,1185372
2019,Q4,Madhya Pradesh,Burhanpur,62012,1107161
2019,Q4,Madhya Pradesh,Damoh,88723,1655595
2019,Q4,Madhya Pradesh,Bhopal,926576,38780902
2019,Q4,Madhya Pradesh,Jhabua,45768,814254
2019,Q4,Madhya Pradesh,Dhar,242108,6002521
2019,Q4,Madhya Pradesh,Guna,150709,3020481
2019,Q4,Madhya Pradesh,East Nimar,111341,2391157
2019,Q4,Madhya Pradesh,Chhindwara,240962,5506331
2019,Q4,Madhya Pradesh,Umaria,45879,1095825
2019,Q4,Madhya Pradesh,Mandla,68825,1314703
2019,Q4,Madhya Pradesh,Indore,1181500,38446764
2019,Q4,Madhya Pradesh,Shahdol,101136,2465517
2019,Q4,Madhya Pradesh,Ratlam,183893,4312980
2019,Q4,Madhya Pradesh,Panna,57005,1158269
2019,Q4,Madhya Pradesh,Chhatarpur,145672,2561078
2019,Q2,Madhya Pradesh,Morena,130988,777753
2019,Q2,Madhya Pradesh,Alirajpur,15642,75803
2019,Q2,Madhya Pradesh,Sehore,168843,1607496
2019,Q2,Madhya Pradesh,Rajgarh,122223,914718
2019,Q2,Madhya Pradesh,Khargone,126108,754539
2019,Q2,Madhya Pradesh,Satna,182176,1103731
2019,Q2,Madhya Pradesh,Narsinghpur,108271,651430
2019,Q2,Madhya Pradesh,Jabalpur,336963,1955565
2019,Q2,Madhya Pradesh,Hoshangabad,139812,794980
2019,Q2,Madhya Pradesh,Vidisha,127894,871790
2019,Q2,Madhya Pradesh,Balaghat,124374,842881
2019,Q2,Madhya Pradesh,Singrauli,118756,944546
2019,Q2,Madhya Pradesh,Betul,139098,864376
2019,Q2,Madhya Pradesh,Sidhi,63838,424569
2019,Q2,Madhya Pradesh,Datia,51973,290545
2019,Q2,Madhya Pradesh,Dewas,177137,1331142
2019,Q2,Madhya Pradesh,Sheopur,31903,184994
2019,Q2,Madhya Pradesh,Neemuch,83550,500354
2019,Q2,Madhya Pradesh,Raisen,132559,971165
2019,Q2,Madhya Pradesh,Mandsaur,128631,773359
2019,Q2,Madhya Pradesh,Barwani,54556,277619
2019,Q2,Madhya Pradesh,Katni,92245,527269
2019,Q2,Madhya Pradesh,Dindori,26511,200672
2019,Q2,Madhya Pradesh,Shivpuri,86583,501054
2019,Q2,Madhya Pradesh,Gwalior,373367,2306557
2019,Q2,Madhya Pradesh,Anuppur,56658,377803
2019,Q2,Madhya Pradesh,Agar Malwa,38600,292056
2019,Q2,Madhya Pradesh,Ashoknagar,50062,279455
2019,Q2,Madhya Pradesh,Sagar,219328,1334316
2019,Q2,Madhya Pradesh,Niwari,22172,132750
2019,Q2,Madhya Pradesh,Rewa,211420,1287270
2019,Q2,Madhya Pradesh,Shajapur,87512,629192
2019,Q2,Madhya Pradesh,Ujjain,247033,1607376
2019,Q2,Madhya Pradesh,Bhind,109406,631202
2019,Q2,Madhya Pradesh,Tikamgarh,51785,327273
2019,Q2,Madhya Pradesh,Seoni,95004,627785
2019,Q2,Madhya Pradesh,Harda,49716,277928
2019,Q2,Madhya Pradesh,Burhanpur,47659,216546
2019,Q2,Madhya Pradesh,Damoh,70868,405290
2019,Q2,Madhya Pradesh,Bhopal,756839,7697255
2019,Q2,Madhya Pradesh,Jhabua,34299,183947
2019,Q2,Madhya Pradesh,Dhar,190659,1306926
2019,Q2,Madhya Pradesh,Guna,112899,675382
2019,Q2,Madhya Pradesh,East Nimar,87794,538741
2019,Q2,Madhya Pradesh,Chhindwara,192226,1236564
2019,Q2,Madhya Pradesh,Umaria,36814,252403
2019,Q2,Madhya Pradesh,Mandla,52317,300514
2019,Q2,Madhya Pradesh,Indore,955207,7253934
2019,Q2,Madhya Pradesh,Shahdol,80859,533248
2019,Q2,Madhya Pradesh,Ratlam,144931,880438
2019,Q2,Madhya Pradesh,Panna,44821,285489
2019,Q2,Madhya Pradesh,Chhatarpur,110283,622161
2018,Q3,Madhya Pradesh,Morena,75004,0
2018,Q3,Madhya Pradesh,Alirajpur,7606,0
2018,Q3,Madhya Pradesh,Sehore,103905,0
2018,Q3,Madhya Pradesh,Rajgarh,70348,0
2018,Q3,Madhya Pradesh,Khargone,72892,0
2018,Q3,Madhya Pradesh,Satna,103407,0
2018,Q3,Madhya Pradesh,Narsinghpur,64578,0
2018,Q3,Madhya Pradesh,Jabalpur,193535,0
2018,Q3,Madhya Pradesh,Hoshangabad,84713,0
2018,Q3,Madhya Pradesh,Vidisha,76590,0
2018,Q3,Madhya Pradesh,Balaghat,68079,0
2018,Q3,Madhya Pradesh,Singrauli,73175,0
2018,Q3,Madhya Pradesh,Betul,83041,0
2018,Q3,Madhya Pradesh,Sidhi,35518,0
2018,Q3,Madhya Pradesh,Datia,30483,0
2018,Q3,Madhya Pradesh,Dewas,105774,0
2018,Q3,Madhya Pradesh,Sheopur,17723,0
2018,Q3,Madhya Pradesh,Neemuch,47901,0
2018,Q3,Madhya Pradesh,Raisen,78648,0
2018,Q3,Madhya Pradesh,Mandsaur,73577,0
2018,Q3,Madhya Pradesh,Barwani,29421,0
2018,Q3,Madhya Pradesh,Katni,49748,0
2018,Q3,Madhya Pradesh,Dindori,12903,0
2018,Q3,Madhya Pradesh,Shivpuri,47616,0
2018,Q3,Madhya Pradesh,Gwalior,236305,0
2018,Q3,Madhya Pradesh,Anuppur,32188,0
2018,Q3,Madhya Pradesh,Agar Malwa,22143,0
2018,Q3,Madhya Pradesh,Ashoknagar,30102,0
2018,Q3,Madhya Pradesh,Sagar,128283,0
2018,Q3,Madhya Pradesh,Niwari,12173,0
2018,Q3,Madhya Pradesh,Rewa,125803,0
2018,Q3,Madhya Pradesh,Shajapur,52686,0
2018,Q3,Madhya Pradesh,Ujjain,143770,0
2018,Q3,Madhya Pradesh,Bhind,61906,0
2018,Q3,Madhya Pradesh,Tikamgarh,28168,0
2018,Q3,Madhya Pradesh,Seoni,51561,0
2018,Q3,Madhya Pradesh,Harda,30835,0
2018,Q3,Madhya Pradesh,Burhanpur,28441,0
2018,Q3,Madhya Pradesh,Damoh,42032,0
2018,Q3,Madhya Pradesh,Bhopal,474192,0
2018,Q3,Madhya Pradesh,Jhabua,18084,0
2018,Q3,Madhya Pradesh,Dhar,110726,0
2018,Q3,Madhya Pradesh,Guna,67630,0
2018,Q3,Madhya Pradesh,East Nimar,50390,0
2018,Q3,Madhya Pradesh,Chhindwara,109266,0
2018,Q3,Madhya Pradesh,Umaria,20386,0
2018,Q3,Madhya Pradesh,Mandla,25522,0
2018,Q3,Madhya Pradesh,Indore,585621,0
2018,Q3,Madhya Pradesh,Shahdol,45154,0
2018,Q3,Madhya Pradesh,Ratlam,85431,0
2018,Q3,Madhya Pradesh,Panna,24008,0
2018,Q3,Madhya Pradesh,Chhatarpur,60318,0
2018,Q1,Madhya Pradesh,Morena,42153,0
2018,Q1,Madhya Pradesh,Alirajpur,3746,0
2018,Q1,Madhya Pradesh,Sehore,61158,0
2018,Q1,Madhya Pradesh,Rajgarh,39336,0
2018,Q1,Madhya Pradesh,Khargone,40995,0
2018,Q1,Madhya Pradesh,Satna,59252,0
2018,Q1,Madhya Pradesh,Narsinghpur,38027,0
2018,Q1,Madhya Pradesh,Jabalpur,115953,0
2018,Q1,Madhya Pradesh,Hoshangabad,50658,0
2018,Q1,Madhya Pradesh,Vidisha,43378,0
2018,Q1,Madhya Pradesh,Balaghat,38064,0
2018,Q1,Madhya Pradesh,Singrauli,45254,0
2018,Q1,Madhya Pradesh,Betul,49045,0
2018,Q1,Madhya Pradesh,Sidhi,20030,0
2018,Q1,Madhya Pradesh,Datia,16322,0
2018,Q1,Madhya Pradesh,Dewas,62902,0
2018,Q1,Madhya Pradesh,Sheopur,9808,0
2018,Q1,Madhya Pradesh,Neemuch,27995,0
2018,Q1,Madhya Pradesh,Raisen,47344,0
2018,Q1,Madhya Pradesh,Mandsaur,42041,0
2018,Q1,Madhya Pradesh,Barwani,15811,0
2018,Q1,Madhya Pradesh,Katni,28098,0
2018,Q1,Madhya Pradesh,Dindori,6114,0
2018,Q1,Madhya Pradesh,Shivpuri,25449,0
2018,Q1,Madhya Pradesh,Gwalior,142453,0
2018,Q1,Madhya Pradesh,Anuppur,18656,0
2018,Q1,Madhya Pradesh,Agar Malwa,12058,0
2018,Q1,Madhya Pradesh,Ashoknagar,16495,0
2018,Q1,Madhya Pradesh,Sagar,72857,0
2018,Q1,Madhya Pradesh,Niwari,6771,0
2018,Q1,Madhya Pradesh,Rewa,73336,0
2018,Q1,Madhya Pradesh,Shajapur,29995,0
2018,Q1,Madhya Pradesh,Ujjain,84441,0
2018,Q1,Madhya Pradesh,Bhind,34085,0
2018,Q1,Madhya Pradesh,Tikamgarh,15917,0
2018,Q1,Madhya Pradesh,Seoni,29095,0
2018,Q1,Madhya Pradesh,Harda,18120,0
2018,Q1,Madhya Pradesh,Burhanpur,16077,0
2018,Q1,Madhya Pradesh,Damoh,24961,0
2018,Q1,Madhya Pradesh,Bhopal,307312,0
2018,Q1,Madhya Pradesh,Jhabua,9632,0
2018,Q1,Madhya Pradesh,Dhar,63440,0
2018,Q1,Madhya Pradesh,Guna,36829,0
2018,Q1,Madhya Pradesh,East Nimar,29308,0
2018,Q1,Madhya Pradesh,Chhindwara,65005,0
2018,Q1,Madhya Pradesh,Umaria,11572,0
2018,Q1,Madhya Pradesh,Mandla,13593,0
2018,Q1,Madhya Pradesh,Indore,366977,0
2018,Q1,Madhya Pradesh,Shahdol,26509,0
2018,Q1,Madhya Pradesh,Ratlam,49298,0
2018,Q1,Madhya Pradesh,Panna,13874,0
2018,Q1,Madhya Pradesh,Chhatarpur,36004,0
2018,Q4,Madhya Pradesh,Morena,95267,0
2018,Q4,Madhya Pradesh,Alirajpur,10442,0
2018,Q4,Madhya Pradesh,Sehore,125974,0
2018,Q4,Madhya Pradesh,Rajgarh,88511,0
2018,Q4,Madhya Pradesh,Khargone,91189,0
2018,Q4,Madhya Pradesh,Satna,133865,0
2018,Q4,Madhya Pradesh,Narsinghpur,80034,0
2018,Q4,Madhya Pradesh,Jabalpur,248495,0
2018,Q4,Madhya Pradesh,Hoshangabad,104621,0
2018,Q4,Madhya Pradesh,Vidisha,95544,0
2018,Q4,Madhya Pradesh,Balaghat,88279,0
2018,Q4,Madhya Pradesh,Singrauli,90217,0
2018,Q4,Madhya Pradesh,Betul,103060,0
2018,Q4,Madhya Pradesh,Sidhi,46218,0
2018,Q4,Madhya Pradesh,Datia,39314,0
2018,Q4,Madhya Pradesh,Dewas,129719,0
2018,Q4,Madhya Pradesh,Sheopur,22653,0
2018,Q4,Madhya Pradesh,Neemuch,59043,0
2018,Q4,Madhya Pradesh,Raisen,97966,0
2018,Q4,Madhya Pradesh,Mandsaur,91133,0
2018,Q4,Madhya Pradesh,Barwani,37607,0
2018,Q4,Madhya Pradesh,Katni,65040,0
2018,Q4,Madhya Pradesh,Dindori,17502,0
2018,Q4,Madhya Pradesh,Shivpuri,60316,0
2018,Q4,Madhya Pradesh,Gwalior,284894,0
2018,Q4,Madhya Pradesh,Anuppur,41252,0
2018,Q4,Madhya Pradesh,Agar Malwa,27331,0
2018,Q4,Madhya Pradesh,Ashoknagar,37390,0
2018,Q4,Madhya Pradesh,Sagar,162788,0
2018,Q4,Madhya Pradesh,Niwari,15512,0
2018,Q4,Madhya Pradesh,Rewa,160024,0
2018,Q4,Madhya Pradesh,Shajapur,64217,0
2018,Q4,Madhya Pradesh,Ujjain,177894,0
2018,Q4,Madhya Pradesh,Bhind,78871,0
2018,Q4,Madhya Pradesh,Tikamgarh,36395,0
2018,Q4,Madhya Pradesh,Seoni,66772,0
2018,Q4,Madhya Pradesh,Harda,37692,0
2018,Q4,Madhya Pradesh,Burhanpur,35494,0
2018,Q4,Madhya Pradesh,Damoh,52293,0
2018,Q4,Madhya Pradesh,Bhopal,571518,0
2018,Q4,Madhya Pradesh,Jhabua,23354,0
2018,Q4,Madhya Pradesh,Dhar,137501,0
2018,Q4,Madhya Pradesh,Guna,83686,0
2018,Q4,Madhya Pradesh,East Nimar,62581,0
2018,Q4,Madhya Pradesh,Chhindwara,139301,0
2018,Q4,Madhya Pradesh,Umaria,26096,0
2018,Q4,Madhya Pradesh,Mandla,34894,0
2018,Q4,Madhya Pradesh,Indore,712479,0
2018,Q4,Madhya Pradesh,Shahdol,58381,0
2018,Q4,Madhya Pradesh,Ratlam,104855,0
2018,Q4,Madhya Pradesh,Panna,31291,0
